0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
39 40 10 16 49 5 35 2 21 17 33 6 14 3 24 23 45 8 9 47 44 19 18 28 11 36 27 32 30 48 22 37 26 12 38 4 42 31 13 20 1 46 34 7 41 43 29 15 25 0 
46 42 10 9 17 25 8 2 4 7 3 32 40 21 37 18 28 39 49 11 43 44 5 13 23 30 6 48 20 0 35 15 26 33 1 24 16 45 19 36 14 31 22 38 29 47 34 27 41 12 
40 41 19 17 2 48 10 43 38 46 27 35 18 22 8 23 47 49 3 39 12 11 7 31 24 26 6 37 33 25 14 21 36 9 29 15 34 1 16 44 0 30 5 32 28 20 4 13 45 42 
0 30 18 49 31 45 44 7 1 34 8 27 48 42 40 9 46 35 2 39 17 23 21 15 41 37 43 3 22 24 6 33 5 47 38 10 16 13 28 14 12 20 4 19 32 36 25 29 26 11 
42 41 12 3 20 25 22 46 35 47 7 44 32 10 33 18 0 21 43 16 26 19 39 15 34 45 48 8 11 37 13 27 30 38 4 5 24 28 6 2 17 23 14 9 1 29 40 49 36 31 
6 21 16 20 13 2 10 37 12 1 0 8 41 11 15 43 31 17 4 18 45 28 46 42 44 5 23 32 34 27 33 19 35 48 25 49 24 22 39 38 7 29 47 9 30 36 40 3 26 14 
48 26 31 49 3 23 37 36 8 5 14 34 27 19 33 44 17 21 43 25 35 28 41 40 15 46 18 6 29 4 13 10 47 45 30 16 39 7 12 32 20 42 22 24 38 11 9 1 0 2 
0 2 7 20 16 24 40 27 33 32 4 44 48 19 49 39 3 28 13 15 35 47 25 38 17 23 14 21 34 31 30 8 18 1 37 43 36 9 29 10 41 12 45 42 5 6 22 11 46 26 
38 48 33 4 25 13 15 32 3 21 29 18 5 40 14 30 31 1 46 26 16 0 34 24 28 43 35 9 20 11 49 19 2 27 10 41 17 22 12 44 47 7 45 23 36 39 37 8 6 42 
0 26 24 5 27 8 4 38 37 6 17 29 43 19 40 10 30 20 7 48 31 25 46 9 22 49 35 41 33 14 2 13 39 12 16 1 28 45 3 18 32 21 36 47 11 15 23 42 34 44 
0 17 5 31 44 23 36 28 7 43 46 2 34 18 13 10 11 41 4 6 35 30 48 29 32 12 42 16 1 9 26 15 21 3 38 20 47 25 33 39 8 49 27 45 24 19 37 14 22 40 
0 5 31 39 43 42 37 49 32 13 6 41 25 47 20 1 24 48 15 21 29 35 22 11 45 10 40 8 16 26 14 28 38 34 12 23 3 19 33 36 27 7 9 30 4 18 17 44 46 2 
2 29 0 46 27 28 26 33 49 37 8 32 6 41 12 38 35 36 11 30 20 42 25 18 22 17 31 1 13 19 21 45 4 48 47 40 43 9 5 15 34 39 7 10 14 23 44 16 3 24 
0 40 17 7 23 2 6 14 18 9 47 3 5 37 49 33 29 12 31 42 4 39 20 24 22 46 45 36 19 15 30 10 11 32 16 28 44 26 43 35 27 48 34 25 38 1 8 13 21 41 
0 34 12 38 24 27 19 43 11 47 13 35 29 25 6 45 28 48 4 42 22 39 8 2 10 26 30 23 15 32 5 17 40 1 7 31 46 41 14 49 20 33 16 36 37 21 3 9 44 18 
35 11 47 45 24 39 12 13 3 28 20 41 32 15 6 48 23 10 36 9 46 2 31 1 17 49 34 38 43 27 30 40 16 42 14 26 18 37 22 7 25 4 21 19 0 44 5 33 29 8 
0 39 10 6 23 32 29 47 25 33 22 5 9 41 19 35 42 28 7 16 48 37 4 3 45 20 2 44 11 24 13 34 27 15 14 40 30 31 38 8 49 18 1 21 36 46 43 17 26 12 
45 18 25 21 0 40 39 23 10 1 36 47 3 42 22 38 27 11 16 19 5 32 49 7 17 44 13 28 6 41 34 2 33 8 30 9 12 29 14 26 48 35 31 15 20 4 46 43 37 24 
44 9 20 6 2 24 46 13 26 47 38 3 39 29 12 37 36 23 7 49 0 17 27 43 40 10 34 41 5 45 11 4 25 48 8 28 14 32 1 33 42 15 22 30 31 19 35 18 21 16 
19 0 37 2 32 49 1 23 38 44 22 10 30 36 13 33 17 29 16 31 41 3 21 8 14 20 15 7 26 18 39 43 24 6 25 9 46 34 45 11 27 48 40 28 42 47 35 12 5 4 
41 22 30 15 21 1 35 49 27 47 11 45 19 10 38 7 16 13 25 8 17 18 12 29 23 48 42 2 9 24 20 28 3 5 32 31 6 44 0 4 34 14 43 36 26 33 46 40 39 37 
0 31 45 5 43 17 19 23 40 25 14 2 8 47 27 4 13 3 12 48 33 24 7 26 16 35 15 1 20 37 44 39 46 49 22 28 18 11 6 10 38 21 30 32 42 34 41 36 29 9 
29 26 30 31 0 12 44 22 1 48 3 41 32 38 9 36 7 15 8 45 18 47 25 27 35 13 6 20 4 40 49 46 2 42 5 28 17 10 21 37 43 24 39 14 23 33 19 16 11 34 
0 24 40 17 9 23 36 44 12 13 1 34 35 8 21 22 49 6 48 29 39 2 14 28 10 25 33 19 11 27 7 15 16 43 47 20 38 26 31 37 3 32 42 41 5 45 18 46 30 4 
0 11 9 34 23 14 25 5 15 31 7 18 4 41 2 3 35 49 44 46 39 6 29 26 38 19 12 16 42 24 48 8 37 47 10 45 17 20 22 13 36 21 33 43 32 27 30 40 28 1 
20 36 22 27 48 9 46 8 24 3 45 14 10 38 1 49 30 41 4 5 0 16 15 34 13 42 35 28 2 7 25 12 11 32 47 39 17 33 18 43 44 37 26 19 23 29 6 31 21 40 
29 35 1 24 2 23 41 15 14 48 6 39 13 25 38 47 32 34 20 16 3 7 21 12 37 28 22 45 8 0 40 46 10 5 33 42 43 17 36 11 18 26 27 30 31 49 9 4 19 44 
0 12 8 1 34 29 40 13 38 18 25 4 46 23 35 3 33 49 24 39 48 45 6 5 21 30 2 31 44 36 10 28 20 7 27 17 47 14 9 16 37 41 15 11 43 32 22 42 19 26 
4 5 42 12 11 14 47 22 18 26 15 28 8 6 38 37 25 43 48 3 9 13 21 29 19 31 0 44 20 35 16 24 2 17 33 45 49 1 27 32 36 34 7 30 40 39 46 23 10 41 
35 23 47 1 42 3 24 18 46 30 43 36 48 10 9 25 20 6 49 11 21 17 0 28 26 8 5 34 45 29 33 7 4 31 40 22 37 44 19 41 38 12 27 16 32 39 13 2 15 14 
0 36 35 1 42 14 41 21 38 15 39 32 28 19 31 18 22 33 23 8 13 16 2 20 37 25 3 17 43 4 47 48 34 7 9 10 29 40 45 46 30 44 27 11 12 24 26 5 49 6 
9 43 40 7 8 1 18 47 14 39 26 24 22 12 25 4 30 5 46 29 49 42 32 10 27 15 6 17 38 11 33 13 34 21 48 31 20 35 0 28 45 23 16 2 44 36 41 3 37 19 
0 18 23 46 45 8 7 16 2 26 29 15 47 32 38 49 1 43 14 17 30 27 13 48 40 28 6 22 39 41 20 24 11 25 9 21 12 19 5 31 34 33 37 4 42 36 44 10 35 3 
0 41 46 5 47 3 22 25 29 40 8 30 13 6 1 12 20 18 26 16 19 21 24 35 48 15 42 38 2 32 28 14 33 43 37 49 34 39 23 7 11 31 27 10 36 4 44 45 9 17 
0 47 19 33 35 30 27 4 39 21 43 18 28 24 32 46 1 48 22 40 9 20 6 5 17 16 13 26 3 49 25 2 10 38 14 31 7 15 37 45 11 42 34 8 44 23 41 36 29 12 
48 0 33 40 29 43 20 27 22 19 8 41 11 44 14 25 30 32 7 26 4 5 37 18 15 9 16 35 34 1 13 12 6 3 45 49 39 21 36 10 17 28 46 47 23 38 24 42 31 2 
20 37 0 28 2 15 13 46 7 31 44 9 42 35 27 30 49 38 6 4 19 43 40 12 25 3 16 18 39 22 32 14 5 26 10 1 11 17 21 41 23 33 8 47 36 34 29 45 48 24 
4 27 23 11 48 26 45 47 7 1 40 29 46 9 43 13 21 28 5 6 24 12 14 38 37 44 30 41 15 16 39 8 36 18 32 19 31 34 0 35 49 10 17 3 20 22 42 25 2 33 
22 29 24 19 38 20 11 2 9 4 0 40 1 42 12 13 23 15 49 46 3 7 35 36 43 41 10 47 27 16 32 33 28 6 30 25 31 34 21 14 45 39 26 17 18 44 37 48 8 5 
6 40 25 11 33 44 37 4 24 26 43 48 29 32 5 9 13 35 39 3 2 16 19 0 15 38 7 28 18 21 45 47 30 27 23 10 49 34 42 17 1 31 41 46 12 8 14 20 36 22 
15 0 40 10 30 32 11 9 26 25 31 49 6 3 38 19 28 16 21 5 18 4 29 8 44 43 14 12 35 24 46 45 1 34 42 27 2 33 41 23 39 36 37 7 17 20 48 13 22 47 
