authors,year,source,title,journal,doi,excl_lang,excl_orig,excl_age,excl_clin,excl_fmri,excl_sem,exc_glm,excl_whole,excl_space,excl_within,verdict,age_mean,age_max,comment,task,corresponding,mail,contacted,status
"Sigmund, G.A.; Tong, K.A.; Nickerson, J.P.; Wall, C.J.; Oyoyo, U.; Ashwal, S.",2007,databases,Multimodality Comparison of Neuroimaging in Pediatric Traumatic Brain Injury,Pediatric Neurology,https://doi.org/10.1016/j.pediatrneurol.2007.01.003,0,0,1,0,0,0,0,0,0,0,exclude,12,18,NaN,NaN,NaN,NaN,NaN,NaN
"Silva-Pereyra, J.; Conboy, B.T.; Klarman, L.; Kuhl, P.K.",2007,databases,Grammatical processing without semantics? An event-related brain potential study of preschoolers using jabberwocky sentences,Journal of Cognitive Neuroscience,https://doi.org/10.1162/jocn.2007.19.6.1050,0,0,1,0,0,0,0,0,0,0,exclude,3,2,NaN,NaN,NaN,NaN,NaN,NaN
"Simon, Joe J.; Cordeiro, Sheila A.; Weber, Marc-André; Friederich, Hans-Christoph; Wolf, Robert C.; Weisbrod, Matthias; Kaiser, Stefan",2015,databases,Reward system dysfunction as a neural substrate of symptom expression across the general population and patients with schizophrenia,Schizophrenia Bulletin,https://doi.org/10.1093/schbul/sbv067,0,0,1,0,0,0,0,0,0,0,exclude,26.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Siqueira, M. G.; Martins, R. S.; Teixeira, M. J.",2009,databases,Management of brachial plexus region tumours and tumour-like conditions: relevant  diagnostic and surgical features in a consecutive series of eighteen patients.,Acta neurochirurgica,https://doi.org/10.1007/s00701-009-0380-8,0,0,1,0,0,0,0,0,0,0,exclude,31,60,NaN,NaN,NaN,NaN,NaN,NaN
"Skeide, M.A.; Friederici, A.D.",2016,databases,The ontogeny of the cortical language network,Nature Reviews Neuroscience,https://doi.org/10.1038/nrn.2016.23,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Skipper, J.I.; Goldin-Meadow, S.; Nusbaum, H.C.; Small, S.L.",2007,databases,"Speech-associated gestures, Broca's area, and the human mirror system",Brain and Language,https://doi.org/10.1016/j.bandl.2007.02.008,0,0,1,0,0,0,0,0,0,0,exclude,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Skirrow, C.; Cross, J.H.; Harrison, S.; Cormack, F.; Harkness, W.; Coleman, R.; Meierotto, E.; Gaiottino, J.; Vargha-Khadem, F.; Baldeweg, T.",2015,databases,Temporal lobe surgery in childhood and neuroanatomical predictors of long-term declarative memory outcome,Brain,https://doi.org/10.1093/brain/awu313,0,0,1,0,0,0,0,0,0,0,exclude,20.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Skirrow, C.; Cross, J.H.; Owens, R.; Weiss-Croft, L.; Martin-Sanfilippo, P.; Banks, T.; Shah, E.; Harkness, W.; Vargha-Khadem, F.; Baldeweg, T.",2019,databases,Determinants of IQ outcome after focal epilepsy surgery in childhood: A longitudinal case-control neuroimaging study,Epilepsia,https://doi.org/10.1111/epi.14707,0,0,0,1,0,0,0,0,0,0,exclude,10.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Skotara, Nils; Salden, Uta; Kügow, Monique; Hänel-Faulhaber, Barbara; Röder, Brigitte",2012,databases,The influence of language deprivation in early childhood on L2 processing: An ERP comparison of deaf native signers and deaf signers with a delayed language acquisition,BMC Neuroscience,https://doi.org/10.1186/1471-2202-13-44,0,0,1,0,0,0,0,0,0,0,exclude,31,53,NaN,NaN,NaN,NaN,NaN,NaN
"Smyser, C.D.; Dosenbach, N.U.F.; Smyser, T.A.; Snyder, A.Z.; Rogers, C.E.; Inder, T.E.; Schlaggar, B.L.; Neil, J.J.",2016,databases,Prediction of brain maturity in infants using machine-learning algorithms,NeuroImage,https://doi.org/10.1016/j.neuroimage.2016.05.029,0,0,1,0,0,0,0,0,0,0,exclude,0.7,0,NaN,NaN,NaN,NaN,NaN,NaN
"Snyder, A.Z.; Raichle, M.E.",2012,databases,A brief history of the resting state: The Washington University perspective,NeuroImage,https://doi.org/10.1016/j.neuroimage.2012.01.044,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Soffietti, Riccardo; Rudà, Roberta; Reardon, David",2016,databases,Rare glial tumors.,Handbook of clinical neurology,https://doi.org/10.1016/B978-0-12-802997-8.00024-4,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Soleman, R.S.; Schagen, S.E.E.; Veltman, D.J.; Kreukels, B.P.C.; Cohen-Kettenis, P.T.; Lambalk, C.B.; Wouters, F.; Delemarre-van de Waal, H.A.",2013,databases,Sex differences in verbal fluency during adolescence: A functional magnetic resonance imaging study in gender dysphoric and control boys and girls,Journal of Sexual Medicine,https://doi.org/10.1111/jsm.12083,0,0,1,0,0,0,0,0,0,0,exclude,14.5,17,NaN,NaN,NaN,NaN,NaN,NaN
"Sommers, R.K.",1998,databases,Some relationships between skills in word-category recall and factors in adults' aphasia,Perceptual and Motor Skills,https://doi.org/10.2466/pms.1998.87.1.187,0,0,1,0,0,0,0,0,0,0,exclude,46.5,58,NaN,NaN,NaN,NaN,NaN,NaN
"Sosa, I.J.; Krieger, M.D.; McComb, J.G.",2005,databases,Craniopharyngiomas of childhood: The CHLA experience,Child's Nervous System,https://doi.org/10.1007/s00381-005-1225-2,0,0,1,0,0,0,0,0,0,0,exclude,6.7,0,NaN,NaN,NaN,NaN,NaN,NaN
"Spironelli, C.; Angrilli, A.",2010,databases,"Developmental aspects of language lateralization in delta, theta, alpha and beta EEG bands",Biological Psychology,https://doi.org/10.1016/j.biopsycho.2010.07.011,0,0,0,0,1,0,0,0,0,0,exclude,10.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Spironelli, C.; Penolazzi, B.; Vio, C.; Angrilli, A.",2006,databases,Inverted EEG theta lateralization in dyslexic children during phonological processing,Neuropsychologia,https://doi.org/10.1016/j.neuropsychologia.2006.06.009,0,0,0,0,1,0,0,0,0,0,exclude,9.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Springer, A.; Dyck Holzinger, S.; Andersen, J.; Buckley, D.; Fehlings, D.; Kirton, A.; Koclas, L.; Pigeon, N.; Van Rensburg, E.; Wood, E.; Oskoui, M.; Shevell, M.",2019,databases,Profile of children with cerebral palsy spectrum disorder and a normal MRI study,Neurology,https://doi.org/10.1212/WNL.0000000000007726,0,0,1,0,0,0,0,0,0,0,exclude,1.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Sreekrishnan, A.; Herrera, T.A.; Wu, J.; Borelli, J.L.; White, L.O.; Rutherford, H.J.V.; Mayes, L.C.; Crowley, M.J.",2014,databases,"Kin rejection: Social signals, neural response and perceived distress during social exclusion",Developmental Science,https://doi.org/10.1111/desc.12191,0,0,0,0,1,0,0,0,0,0,exclude,11.05,12,NaN,NaN,NaN,NaN,NaN,NaN
"Stacey, A.; Toolis, C.; Ganesan, V.",2018,databases,Rates and risk factors for arterial ischemic stroke recurrence in children,Stroke,https://doi.org/10.1161/STROKEAHA.117.020159,0,0,1,0,0,0,0,0,0,0,exclude,4.1,18,NaN,NaN,NaN,NaN,NaN,NaN
"Starke, M.; Kiechl-Kohlendorfer, U.; Kucian, K.; Pupp Peglow, U.; Kremser, C.; Schocke, M.; Kaufmann, L.",2013,databases,"Brain structure, number magnitude processing, and math proficiency in 6- to 7-year-old children born prematurely: A voxel-based morphometry study",NeuroReport,https://doi.org/10.1097/WNR.0b013e32836140ed,0,0,0,0,1,0,0,0,0,0,exclude,7.2,7,NaN,NaN,NaN,NaN,NaN,NaN
"Starr, Taylor B.; Kreipe, Richard E.",2014,databases,"Anorexia nervosa and bulimia nervosa: brains, bones and breeding.",Current psychiatry reports,https://doi.org/10.1007/s11920-014-0441-4,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Staufenberg, E. F.; Brown, S. W.",1994,databases,Some issues in non-convulsive status epilepticus in children and adolescents with  learning difficulties.,Seizure,https://doi.org/10.1016/s1059-1311(05)80199-2,0,0,1,0,0,0,0,0,0,0,exclude,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN
"Stein, Murray B.",1998,databases,Neurobiological perspectives on social phobia: From affiliation to zoology,Biological Psychiatry,https://doi.org/10.1016/S0006-3223(98)00265-0,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Stemmer, B.",2006,databases,"Imaging Brain Lateralization: Words, Sentences, and Influencing Factors in Healthy, Pathological, and Special Populations",Encycl. of Lang. & Linguist.,NaN,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Stemmer, B.",2015,databases,Lateralization of Language as Demonstrated by Brain Imaging Procedures,Int. Encycl. of the Soc. & Behav. Sci.: Second Ed.,NaN,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Stewart, S.E.; Rosario, M.C.; Baer, L.; Carter, A.S.; Brown, T.A.; Scharf, J.M.; Illmann, C.; Leckman, J.F.; Sukhodolsky, D.; Katsovich, L.; Rasmussen, S.; Goodman, W.; Delorme, R.; Leboyer, M.; Chabane, N.; Jenike, M.A.; Geller, D.A.; Pauls, D.L.",2008,databases,"Four-factor structure of obsessive-compulsive disorder symptoms in children, adolescents, and adults",Journal of the American Academy of Child and Adolescent Psychiatry,https://doi.org/10.1097/CHI.0b013e318172ef1e,0,0,0,1,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Stippich, C.; Rapps, N.; Dreyhaupt, J.; Durst, A.; Kress, B.; Nennig, E.; Tronnier, V.M.; Sartor, K.",2007,databases,Localizing and lateralizing language in patients with brain tumors: Feasibility of routine preoperative functional MR imaging in 81 consecutive patients,Radiology,https://doi.org/10.1148/radiol.2433060068,0,0,1,0,0,0,0,0,0,0,exclude,NaN,75,NaN,NaN,NaN,NaN,NaN,NaN
"Stover, C.S.; Keeshin, B.",2018,databases,Research domain criteria and the study of trauma in children: Implications for assessment and treatment research,Clinical Psychology Review,https://doi.org/10.1016/j.cpr.2016.11.002,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Straccia, P.; Fadda, G.; Pierconti, F.",2019,databases,Comparison between cytospin and liquid-based cytology in cerebrospinal fluid diagnosis of neoplastic diseases: A single institution experience,Cytopathology,https://doi.org/10.1111/cyt.12659,0,0,1,0,0,0,0,0,0,0,exclude,42,85,NaN,NaN,NaN,NaN,NaN,NaN
"Strathearn, L.; Li, J.; Fonagy, P.; Montague, P.R.",2008,databases,What's in a smile? Maternal brain responses to infant facial cues,Pediatrics,https://doi.org/10.1542/peds.2007-1566,0,0,1,0,0,0,0,0,0,0,exclude,30.2,42,NaN,NaN,NaN,NaN,NaN,NaN
"Striem-Amit, E.; Cohen, L.; Dehaene, S.; Amedi, A.",2012,databases,Reading with Sounds: Sensory Substitution Selectively Activates the Visual Word Form Area in the Blind,Neuron,https://doi.org/10.1016/j.neuron.2012.08.026,0,0,1,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Sudhakar, S.V.; Muthusamy, K.; Mani, S.; Gibikote, S.; Shroff, M.",2016,databases,Imaging in Pediatric Demyelinating and Inflammatory Diseases of the Brain- Part 1,Indian Journal of Pediatrics,https://doi.org/10.1007/s12098-015-1916-y,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Sugiura, Lisa; Ojima, Shiro; Matsuba‐Kurita, Hiroko; Dan, Ippeita; Tsuzuki, Daisuke; Katura, Takusige; Hagiwara, Hiroko",2015,databases,Effects of sex and proficiency in second language processing as revealed by a large‐scale fNIRS study of school‐aged children,Human Brain Mapping,https://doi.org/10.1002/hbm.22885,0,0,0,0,1,0,0,0,0,0,exclude,8.93,10,NaN,NaN,NaN,NaN,NaN,NaN
"Sukhodolsky, D.G.; Wyk, B.C.V.; Eilbott, J.A.; McCauley, S.A.; Ibrahim, K.; Crowley, M.J.; Pelphrey, K.A.",2016,databases,Neural Mechanisms of Cognitive-Behavioral Therapy for Aggression in Children and Adolescents: Design of a Randomized Controlled Trial Within the National Institute for Mental Health Research Domain Criteria Construct of Frustrative Non-Reward,Journal of Child and Adolescent Psychopharmacology,https://doi.org/10.1089/cap.2015.0164,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Sun, J.; Rao, L.; Gao, C.; Zhang, L.; Liang, L.; Gong, H.; Bruley D.F.; Luo Q.; Li L.Z.; Shi H.; Harrison D.K.; Bruley D.F.",2016,databases,The role of phonological processing in semantic access of Chinese characters: A near-infrared spectroscopy study,NaN,https://doi.org/10.1007/978-3-319-38810-6_31,0,0,0,0,1,0,0,0,0,0,exclude,9.9,11,NaN,NaN,NaN,NaN,NaN,NaN
"Suppiej, A.; Cainelli, E.; Casara, G.; Cappellari, A.; Nosadini, M.; Sartori, S.",2014,databases,Long-term neurocognitive outcome and quality of life in pediatric acute disseminated encephalomyelitis,Pediatric Neurology,https://doi.org/10.1016/j.pediatrneurol.2013.12.006,0,0,0,1,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Swartz, B.E.; Delgado-Escueta, A.V.; Walsh, G.O.; Rich, J.R.; Dwan, P.S.; Desalles, A.A.; Kaufman, M.H.",1998,databases,Surgical outcomes in pure frontal lobe epilepsy and foci that mimic them,Epilepsy Research,https://doi.org/10.1016/S0920-1211(97)00070-3,0,0,1,0,0,0,0,0,0,0,exclude,NaN,47,NaN,NaN,NaN,NaN,NaN,NaN
"Swierczyńska, A.; Kłusek, R.; Kaciński, M.",2004,databases,Assement of clumsiness in children with partial and generalized epilepsy,Przegla̧d lekarski,NaN,1,0,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Tabibian, B.; Roach, C.J.; Hanson, E.H.; Wynn, B.L.; Orrison, W.W.",2011,databases,Clinical indications and utilization of 320-detector row CT in 2500 outpatients,Computerized Medical Imaging and Graphics,https://doi.org/10.1016/j.compmedimag.2011.02.002,0,0,1,0,0,0,0,0,0,0,exclude,54.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Tae, J.Y.; Cheon, J.-E.; Dong, G.N.; Woo, S.K.; Kim, I.-O.; Chang, K.-H.; Kyung, M.Y.; In, C.S.; Wang, K.-C.",2009,databases,Childhood moyamoya disease: Quantitative evaluation of perfusion MR imaging - Correlation with clinical outcome after revascularization surgery,Radiology,https://doi.org/10.1148/radiol.2511080654,0,0,0,1,0,0,0,0,0,0,exclude,7.2,13,NaN,NaN,NaN,NaN,NaN,NaN
"Takahashi, J.; Suzuki, Y.; Shibata, H.; Fukumitsu, Y.; Gyoba, J.; Hagiwara, H.; Koizumi, M.",2011,databases,Effects of non-native language exposure on the semantic processing of native language in preschool children,Neuroscience Research,https://doi.org/10.1016/j.neures.2010.12.003,0,0,0,0,1,0,0,0,0,0,exclude,5.2,5,NaN,NaN,NaN,NaN,NaN,NaN
"Takashima, A.; Bakker-Marshall, I.; van Hell, J.G.; McQueen, J.M.; Janzen, G.",2019,databases,Neural correlates of word learning in children,Developmental Cognitive Neuroscience,https://doi.org/10.1016/j.dcn.2019.100649,0,0,0,0,0,1,0,0,0,0,exclude,9.75,10,NaN,NaN,NaN,NaN,NaN,NaN
"Talkington, W.J.; Taglialatela, J.P.; Lewis, J.W.",2013,databases,Using naturalistic utterances to investigate vocal communication processing and development in human and non-human primates,Hearing Research,https://doi.org/10.1016/j.heares.2013.08.009,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Tamilia, E.; Park, E.-H.; Percivati, S.; Bolton, J.; Taffoni, F.; Peters, J.M.; Grant, P.E.; Pearl, P.L.; Madsen, J.R.; Papadelis, C.",2018,databases,Surgical resection of ripple onset predicts outcome in pediatric epilepsy,Annals of Neurology,https://doi.org/10.1002/ana.25295,0,0,0,1,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Tamrazi, B.; Nelson, M.; Blüml, S.",2017,databases,Pineal Region Masses in Pediatric Patients,Neuroimaging Clinics of North America,https://doi.org/10.1016/j.nic.2016.08.002,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Tandon, N.; Alexopoulos, A.V.; Warbel, A.; Najm, I.M.; Bingaman, W.E.",2009,databases,Occipital epilepsy: Spatial categorization and surgical management: Clinical article,Journal of Neurosurgery,https://doi.org/10.3171/2008.4.17490,0,0,1,0,0,0,0,0,0,0,exclude,28,42,NaN,NaN,NaN,NaN,NaN,NaN
"Taussig, D.; Chipaux, M.; Lebas, A.; Fohlen, M.; Bulteau, C.; Ternier, J.; Ferrand-Sorbets, S.; Delalande, O.; Dorfmüller, G.",2014,databases,"Stereo-electroencephalography (SEEG) in 65 children: An effective and safe diagnostic method for pre-surgical diagnosis, independent of age",Epileptic Disorders,https://doi.org/10.1684/epd.2014.0679,0,0,0,1,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Tavabi, Kambiz; Embick, David; Roberts, Timothy P. L.",2011,databases,Spectral-temporal analysis of cortical oscillations during lexical processing.,Neuroreport,https://doi.org/10.1097/WNR.0b013e3283476b84,0,0,1,0,0,0,0,0,0,0,exclude,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Taylor, M.J.; Keenan, N.K.",1999,databases,"ERPs to orthographic, phonological, and semantic tasks in dyslexic children with auditory processing impairment",Developmental Neuropsychology,https://doi.org/10.1080/87565649909540751,0,0,0,0,1,0,0,0,0,0,exclude,8.1,8,NaN,NaN,NaN,NaN,NaN,NaN
"Taylor, Margot J.; Arsalidou, Marie; Bayless, Sarah J.; Morris, Drew; Evans, Jennifer W.; Barbeau, Emmanuel J.",2009,databases,"Neural correlates of personally familiar faces: Parents, partner and own faces",Human Brain Mapping,https://doi.org/10.1002/hbm.20646,0,0,1,0,0,0,0,0,0,0,exclude,35.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Tegelbeckers, J.; Bunzeck, N.; Duzel, E.; Bonath, B.; Flechtner, H.-H.; Krauel, K.",2015,databases,Altered salience processing in attention deficit hyperactivity disorder,Human Brain Mapping,https://doi.org/10.1002/hbm.22755,0,0,1,0,0,0,0,0,0,0,exclude,13.58,16,NaN,NaN,NaN,NaN,NaN,NaN
"Telzer, Eva H.; Flannery, Jessica; Humphreys, Kathryn L.; Goff, Bonnie; Gabard-Durman, Laurel; Gee, Dylan G.; Tottenham, Nim",2015,databases,"""The Cooties Effect"": Amygdala Reactivity to Opposite- versus Same-sex Faces  Declines from Childhood to Adolescence.",Journal of cognitive neuroscience,https://doi.org/10.1162/jocn_a_00813,0,0,0,0,0,1,0,0,0,0,exclude,0,6,NaN,NaN,NaN,NaN,NaN,NaN
"ter Huurne, Niels; Fallon, Sean James; van Schouwenburg, Martine; van der Schaaf, Marieke; Buitelaar, Jan; Jensen, Ole; Cools, Roshan",2015,databases,Methylphenidate alters selective attention by amplifying salience,Psychopharmacology,https://doi.org/10.1007/s00213-015-4059-y,0,0,1,0,0,0,0,0,0,0,exclude,21.6,28,NaN,NaN,NaN,NaN,NaN,NaN
"Tesink, C.M.J.Y.; Buitelaar, J.K.; Petersson, K.M.; van der Gaag, R.J.; Teunisse, J.-P.; Hagoort, P.",2011,databases,Neural correlates of language comprehension in autism spectrum disorders: When language conflicts with world knowledge,Neuropsychologia,https://doi.org/10.1016/j.neuropsychologia.2011.01.018,0,0,1,0,0,0,0,0,0,0,exclude,26.2,39,NaN,NaN,NaN,NaN,NaN,NaN
"Tesink, C.M.J.Y.; Petersson, K.M.; Van Berkum, J.J.A.; Van Den Brink, D.; Buitelaar, J.K.; Hagoort, P.",2009,databases,Unification of speaker and meaning in language comprehension: An fMRI study,Journal of Cognitive Neuroscience,https://doi.org/10.1162/jocn.2008.21161,0,0,1,0,0,0,0,0,0,0,exclude,23.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Thompson, Jason",2010,databases,Writing about trauma: Catharsis or rumination?,"Philosophy, Psychiatry, & Psychology",NaN,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Tikaria, A.; Kabra, M.; Gupta, N.; Sapra, S.; Balakrishnan, P.; Gulati, S.; Pandey, R.M.; Gupta, A.K.",2010,databases,Aetiology of global developmental delay in young children: Experience from a tertiary care centre in India,National Medical Journal of India,NaN,0,0,1,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Tillema, J.-M.; Byars, A.W.; Jacola, L.M.; Schapiro, M.B.; Schmithorst, V.J.; Szaflarski, J.P.; Holland, S.K.",2008,databases,Cortical reorganization of language functioning following perinatal left MCA stroke,Brain and Language,https://doi.org/10.1016/j.bandl.2007.07.127,0,0,1,0,0,0,0,0,0,0,exclude,11.6,16,NaN,NaN,NaN,NaN,NaN,NaN
"Tobochnik, S.; Fahlstrom, R.; Shain, C.; Winawer, M.R.",2017,databases,Familial aggregation of focal seizure semiology in the Epilepsy Phenome/Genome Project,Neurology,https://doi.org/10.1212/WNL.0000000000004052,0,0,1,0,0,0,0,0,0,0,exclude,NaN,60,NaN,NaN,NaN,NaN,NaN,NaN
"Tokunaga, S.; Ide, M.; Ishihara, T.; Matsumoto, T.; Maihara, T.; Kato, T.",2019,databases,Transient extreme spindles in a young child with anti-NMDAR encephalitis: A case report,Brain and Development,https://doi.org/10.1016/j.braindev.2018.09.001,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Tomasino, B.; Weiss, P.H.; Fink, G.R.",2010,databases,To move or not to move: Imperatives modulate action-related verb processing in the motor system,Neuroscience,https://doi.org/10.1016/j.neuroscience.2010.04.039,0,0,1,0,0,0,0,0,0,0,exclude,17.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Towler, J.; Eimer, M.",2012,databases,Electrophysiological studies of face processing in developmental prosopagnosia: Neuropsychological and neurodevelopmental perspectives,Cognitive Neuropsychology,https://doi.org/10.1080/02643294.2012.716757,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Towsley, K.; Shevell, M.I.; Dagenais, L.",2011,databases,Population-based study of neuroimaging findings in children with cerebral palsy,European Journal of Paediatric Neurology,https://doi.org/10.1016/j.ejpn.2010.07.005,0,0,1,0,0,0,0,0,0,0,exclude,3.7,2,NaN,NaN,NaN,NaN,NaN,NaN
"Tramoni, Eve; Felician, Olivier; Barbeau, Emmanuel J.; Guedj, Eric; Guye, Maxime; Bartolomei, Fabrice; Ceccaldi, Mathieu",2011,databases,Long-term consolidation of declarative memory: Insight from temporal lobe epilepsy,Brain: A Journal of Neurology,https://doi.org/10.1093/brain/awr002,0,0,1,0,0,0,0,0,0,0,exclude,42.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Travis, K.E.; Curran, M.M.; Torres, C.; Leonard, M.K.; Brown, T.T.; Dale, A.M.; Elman, J.L.; Halgren, E.",2014,databases,Age-related changes in tissue signal properties within cortical areas important for word understanding in 12- to 19-month-old infants,Cerebral Cortex,https://doi.org/10.1093/cercor/bht052,0,0,1,0,0,0,0,0,0,0,exclude,1.3,1,NaN,NaN,NaN,NaN,NaN,NaN
"Travis, K.E.; Leonard, M.K.; Brown, T.T.; Hagler Jr., D.J.; Curran, M.; Dale, A.M.; Elman, J.L.; Halgren, E.",2011,databases,Spatiotemporal neural dynamics of word understanding in 12-to 18-month-old-infants,Cerebral Cortex,https://doi.org/10.1093/cercor/bhq259,0,0,1,0,0,0,0,0,0,0,exclude,1.3,1,NaN,NaN,NaN,NaN,NaN,NaN
"Trevisan, P.; Sedeño, L.; Birba, A.; Ibáñez, A.; García, A.M.",2017,databases,A moving story: Whole-body motor training selectively improves the appraisal of action meanings in naturalistic narratives,Scientific Reports,https://doi.org/10.1038/s41598-017-12928-w,0,0,0,0,1,0,0,0,0,0,exclude,9.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Tseng, Julie; Poppenk, Jordan",2020,databases,Brain meta-state transitions demarcate thoughts across task contexts exposing the  mental noise of trait neuroticism.,Nature communications,https://doi.org/10.1038/s41467-020-17255-9,0,0,1,0,0,0,0,0,0,0,exclude,29.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Tsou, P.-Y.; Garcia, A.V.; Yiu, A.; Vaidya, D.M.; Bembea, M.M.",2020,databases,Association of Cerebral Oximetry with Outcomes after Extracorporeal Membrane Oxygenation,Neurocritical Care,https://doi.org/10.1007/s12028-019-00892-4,0,0,1,0,0,0,0,0,0,0,exclude,0,0,NaN,NaN,NaN,NaN,NaN,NaN
